database,id,speaker,emotion,transcription,sentence_path,duration
EmoV-DB,angry_337-364_0344,jenie,angry,He seemed to fill it with his tremendous vitality.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_337-364_0344.wav,4.064081632653061
EmoV-DB,angry_369-392_0375,jenie,angry,The butchers and meat cutters refused to handle meat destined for unfair restaurants.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_369-392_0375.wav,7.409024943310658
EmoV-DB,angry_1-28_0016,jenie,angry,"There's Fort Churchill, a rifle-shot beyond the ridge, asleep.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_1-28_0016.wav,4.940544217687076
EmoV-DB,angry_57-84_0079,jenie,angry,It was a large canoe.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_57-84_0079.wav,3.6175963718820863
EmoV-DB,angry_281-308_0297,jenie,angry,There's a big English general right now whose name is Roberts.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_281-308_0297.wav,7.045850340136052
EmoV-DB,angry_113-140_0113,jenie,angry,I suppose you picked that lingo up among the Indians.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_113-140_0113.wav,4.939727891156463
EmoV-DB,angry_197-224_0210,jenie,angry,Its diameter was not more than two hundred yards.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_197-224_0210.wav,4.21297052154195
EmoV-DB,angry_337-364_0356,jenie,angry,You don't catch me at any such foolishness.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_337-364_0356.wav,4.7214512471655325
EmoV-DB,angry_393-420_0420,jenie,angry,When I came to I was waving my hat and murmuring ecstatically.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_393-420_0420.wav,6.044580498866212
EmoV-DB,angry_1-28_0015,jenie,angry,It's the aurora borealis.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_1-28_0015.wav,3.278140589569161
EmoV-DB,angry_449-476_0456,jenie,angry,"But it won't continue, she said with easy confidence.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_449-476_0456.wav,5.920453514739227
EmoV-DB,angry_505-532_0514,jenie,angry,We are consumed in our own flesh-pots.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_505-532_0514.wav,5.167074829931972
EmoV-DB,angry_421-448_0444,jenie,angry,Then you don't believe in altruism.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_421-448_0444.wav,5.035510204081633
EmoV-DB,angry_449-476_0451,jenie,angry,I noticed blood spouting from Kerfoot's left hand.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_449-476_0451.wav,6.0877097505668925
EmoV-DB,angry_169-196_0186,jenie,angry,Like a flash he launched himself into the feathered mass of the owl.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_169-196_0186.wav,6.7890249433106575
EmoV-DB,angry_113-140_0124,jenie,angry,It was Jeanne singing softly over beyond the rocks.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_113-140_0124.wav,5.268888888888889
EmoV-DB,angry_1-28_0025,jenie,angry,I was about to do this when cooler judgment prevailed.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_1-28_0025.wav,4.122131519274377
EmoV-DB,angry_281-308_0281,jenie,angry,I do not blame you for anything; remember that.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_281-308_0281.wav,5.593469387755102
EmoV-DB,angry_113-140_0123,jenie,angry,She had died from cold and starvation.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_113-140_0123.wav,4.989024943310659
EmoV-DB,angry_169-196_0192,jenie,angry,He did not rush in.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_169-196_0192.wav,4.071337868480725
EmoV-DB,angry_113-140_0116,jenie,angry,Was it the rendezvous of those who were striving to work his ruin.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_113-140_0116.wav,5.047437641723357
EmoV-DB,angry_421-448_0436,jenie,angry,But Martin smiled a superior smile.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_421-448_0436.wav,5.561632653061224
EmoV-DB,angry_1-28_0019,jenie,angry,"I followed the line of the proposed railroad, looking for chances.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_1-28_0019.wav,4.263038548752834
EmoV-DB,angry_141-168_0144,jenie,angry,But there was something even more startling than this resemblance.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_141-168_0144.wav,5.084625850340137
EmoV-DB,angry_169-196_0176,jenie,angry,For the first time in his life he was yearning for a scrap.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_169-196_0176.wav,6.3920634920634924
EmoV-DB,angry_197-224_0224,jenie,angry,"She nodded, and her eyes grew soft and moist.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_197-224_0224.wav,4.840090702947847
EmoV-DB,angry_393-420_0403,jenie,angry,His newborn cunning gave him poise and control.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_393-420_0403.wav,5.4714739229024945
EmoV-DB,angry_57-84_0058,jenie,angry,I came for information more out of curiosity than anything else.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_57-84_0058.wav,4.68421768707483
EmoV-DB,angry_393-420_0400,jenie,angry,Manuel had one besetting sin.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_393-420_0400.wav,5.333333333333333
EmoV-DB,angry_421-448_0446,jenie,angry,"He deluged me, overwhelmed me with argument.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_421-448_0446.wav,6.091473922902495
EmoV-DB,angry_281-308_0285,jenie,angry,But what they want with your toothbrush is more than I can imagine.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_281-308_0285.wav,7.045850340136052
EmoV-DB,angry_197-224_0206,jenie,angry,He says he bought him of Jacques Le Beau.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_197-224_0206.wav,4.012879818594104
EmoV-DB,angry_477-504_0503,jenie,angry,His beady black eyes saw bargains where other men saw bankruptcy.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_477-504_0503.wav,6.363537414965986
EmoV-DB,angry_477-504_0482,jenie,angry,And their chief virtue lies in that they will never wear out.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_477-504_0482.wav,5.7739682539682535
EmoV-DB,angry_393-420_0412,jenie,angry,There is another virtue in these bulkheads.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_393-420_0412.wav,4.787528344671203
EmoV-DB,angry_57-84_0060,jenie,angry,"Anyway, no one saw her like that.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_57-84_0060.wav,3.9347845804988655
EmoV-DB,angry_393-420_0401,jenie,angry,"The man smiled grimly, and brought a hatchet and a club.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_393-420_0401.wav,6.216417233560091
EmoV-DB,angry_309-336_0327,jenie,angry,"They were less stooped than we, less springy in their movements.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_309-336_0327.wav,5.128979591836735
EmoV-DB,angry_169-196_0179,jenie,angry,"Tomorrow I'm going after that bear, he said.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_169-196_0179.wav,6.502040816326531
EmoV-DB,angry_477-504_0488,jenie,angry,Their love burned with increasing brightness.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_477-504_0488.wav,4.2680272108843536
EmoV-DB,angry_369-392_0372,jenie,angry,"He saw only the effect in a general, sketchy way.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_369-392_0372.wav,5.010385487528344
EmoV-DB,angry_225-252_0225,jenie,angry,I was brought up the way most girls in Hawaii are brought up.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_225-252_0225.wav,5.8113832199546485
EmoV-DB,angry_421-448_0440,jenie,angry,"Yes, sir, I corrected.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_421-448_0440.wav,5.110657596371882
EmoV-DB,angry_449-476_0460,jenie,angry,I had forgotten their existence.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_449-476_0460.wav,5.619818594104309
EmoV-DB,angry_337-364_0346,jenie,angry,Get down and dig in.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_337-364_0346.wav,4.503537414965988
EmoV-DB,angry_197-224_0203,jenie,angry,They were following the shore of a lake.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_197-224_0203.wav,3.7701587301587303
EmoV-DB,angry_29-56_0043,jenie,angry,It seemed nearer to him since he had seen and talked with Gregson.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_29-56_0043.wav,4.669841269841268
EmoV-DB,angry_169-196_0171,jenie,angry,"And when you come back in a few days, bring Eileen.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_169-196_0171.wav,5.811020408163265
EmoV-DB,angry_477-504_0486,jenie,angry,"For the rest, he was a mere automaton.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_477-504_0486.wav,4.201269841269841
EmoV-DB,angry_141-168_0155,jenie,angry,"Won't you draw up, gentlemen.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_141-168_0155.wav,3.0507936507936506
EmoV-DB,angry_393-420_0409,jenie,angry,He could feel a new stir in the land.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_393-420_0409.wav,4.871156462585034
EmoV-DB,angry_141-168_0163,jenie,angry,Philip made no effort to follow.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_141-168_0163.wav,4.35827664399093
EmoV-DB,angry_309-336_0324,jenie,angry,It was not Red-Eye's way to forego revenge so easily.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_309-336_0324.wav,6.028888888888887
EmoV-DB,angry_421-448_0437,jenie,angry,By that answer my professional medical prestige stood or fell.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_421-448_0437.wav,7.720453514739227
EmoV-DB,angry_57-84_0082,jenie,angry,His face was streaming with blood.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_57-84_0082.wav,3.9971882086167803
EmoV-DB,angry_141-168_0166,jenie,angry,Two days ago Jeanne learned where her father's men were hiding.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_141-168_0166.wav,5.157278911564626
EmoV-DB,angry_369-392_0377,jenie,angry,This sound did not disturb the hush and awe of the place.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_369-392_0377.wav,5.9209070294784585
EmoV-DB,angry_225-252_0243,jenie,angry,I only read the quotations.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_225-252_0243.wav,3.995102040816328
EmoV-DB,angry_449-476_0466,jenie,angry,"Captain West may be a Samurai, but he is also human.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_449-476_0466.wav,6.7462585034013625
EmoV-DB,angry_477-504_0481,jenie,angry,"Nimrod replied, with a slight manifestation of sensitiveness.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_477-504_0481.wav,5.7608163265306125
EmoV-DB,angry_169-196_0170,jenie,angry,There was none of the joy of meeting in his face.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_169-196_0170.wav,4.648843537414965
EmoV-DB,angry_337-364_0352,jenie,angry,"I'm sure going along with you all, Elijah.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_337-364_0352.wav,5.555963718820863
EmoV-DB,angry_225-252_0241,jenie,angry,I think it's much nicer to quarrel.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_225-252_0241.wav,3.7239455782312927
EmoV-DB,angry_253-280_0276,jenie,angry,Oolong Atoll was one hundred and forty miles in circumference.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_253-280_0276.wav,7.1911564625850355
EmoV-DB,angry_169-196_0196,jenie,angry,He began to follow the footprints of the dog.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_169-196_0196.wav,5.010521541950113
EmoV-DB,angry_253-280_0275,jenie,angry,There are no kiddies and half grown youths among them.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_253-280_0275.wav,6.335510204081633
EmoV-DB,angry_505-532_0512,jenie,angry,"No, it is a palace, wherein there are many servants.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_505-532_0512.wav,5.5615873015873
EmoV-DB,angry_281-308_0292,jenie,angry,"Here, in the midmorning, the first casualty occurred.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_281-308_0292.wav,6.2345124716553295
EmoV-DB,angry_369-392_0392,jenie,angry,"There is that magnificent Bob, eating his head off in the stable.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_369-392_0392.wav,6.5377777777777775
EmoV-DB,angry_281-308_0301,jenie,angry,But all my dreams violated this law.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_281-308_0301.wav,5.302585034013607
EmoV-DB,angry_113-140_0121,jenie,angry,"They ate dinner at the fifth, and rested for two hours.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_113-140_0121.wav,6.284081632653061
EmoV-DB,angry_337-364_0343,jenie,angry,"You mean for this State, General, Alberta.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/angry/angry_337-364_0343.wav,4.613469387755101
EmoV-DB,neutral_29-56_0033,jenie,neutral,"He unfolded a long typewritten letter, and handed it to Gregson.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_29-56_0033.wav,5.501405895691612
EmoV-DB,neutral_197-364_0261,jenie,neutral,I have been doubly baptized.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0261.wav,3.7430839002267575
EmoV-DB,neutral_197-364_0250,jenie,neutral,He had observed the business life of Hawaii and developed a vaulting ambition.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0250.wav,4.907664399092972
EmoV-DB,neutral_421-448_0439,jenie,neutral,"At sea, Wednesday, March 18, 1908.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_421-448_0439.wav,6.086213151927438
EmoV-DB,neutral_197-364_0273,jenie,neutral,They are big trees and require plenty of room.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0273.wav,4.319455782312925
EmoV-DB,neutral_197-364_0227,jenie,neutral,It was the same way with our revolvers and rifles.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0227.wav,4.601224489795919
EmoV-DB,neutral_169-196_0170,jenie,neutral,There was none of the joy of meeting in his face.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_169-196_0170.wav,4.497959183673469
EmoV-DB,neutral_197-364_0295,jenie,neutral,And twenty men could hold it with spears and arrows.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0295.wav,4.118276643990931
EmoV-DB,neutral_1-28_0002,jenie,neutral,"Not at this particular case, Tom, apologized Whittemore.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_1-28_0002.wav,5.047981859410432
EmoV-DB,neutral_421-448_0430,jenie,neutral,Nevertheless we found ourselves once more in the high seat of abundance.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_421-448_0430.wav,6.175283446712017
EmoV-DB,neutral_365-392_0368,jenie,neutral,I just do appreciate it without being able to express my feelings.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_365-392_0368.wav,5.4
EmoV-DB,neutral_197-364_0285,jenie,neutral,But what they want with your toothbrush is more than I can imagine.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0285.wav,5.0567800453514735
EmoV-DB,neutral_421-448_0429,jenie,neutral,"Quick was the disappointment in his face, yet smiling was the acquiescence.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_421-448_0429.wav,6.481587301587303
EmoV-DB,neutral_29-56_0047,jenie,neutral,Close beside him gleamed the white fangs of the wolf-dog.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_29-56_0047.wav,4.550521541950113
EmoV-DB,neutral_1-28_0008,jenie,neutral,"Gad, your letter came just in time.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_1-28_0008.wav,4.746575963718821
EmoV-DB,neutral_365-392_0365,jenie,neutral,These rumors may even originate with us.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_365-392_0365.wav,3.5197732426303854
EmoV-DB,neutral_197-364_0320,jenie,neutral,With my strength I slammed it full into Red-Eye's face.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0320.wav,4.391020408163265
EmoV-DB,neutral_113-140_0136,jenie,neutral,"About him, everywhere, were the evidences of luxury and of age.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_113-140_0136.wav,7.030385487528345
EmoV-DB,neutral_197-364_0272,jenie,neutral,You can take a vacation on pay.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0272.wav,3.5351927437641724
EmoV-DB,neutral_365-392_0387,jenie,neutral,"Bob, growing disgusted, turned back suddenly and attempted to pass Mab.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_365-392_0387.wav,6.130385487528344
EmoV-DB,neutral_197-364_0286,jenie,neutral,Give them their choice between a fine or an official whipping.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0286.wav,4.5638548752834485
EmoV-DB,neutral_197-364_0362,jenie,neutral,"Nope, not the slightest idea.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0362.wav,3.8124716553287983
EmoV-DB,neutral_365-392_0391,jenie,neutral,But he reconciled himself to it by an act of faith.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_365-392_0391.wav,4.495283446712019
EmoV-DB,neutral_197-364_0313,jenie,neutral,Broken-Tooth yelled with fright and pain.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0313.wav,3.7430839002267575
EmoV-DB,neutral_197-364_0282,jenie,neutral,If you mean to insinuate -- Brentwood began hotly.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0282.wav,3.951020408163265
EmoV-DB,neutral_29-56_0043,jenie,neutral,It seemed nearer to him since he had seen and talked with Gregson.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_29-56_0043.wav,5.620816326530613
EmoV-DB,neutral_29-56_0050,jenie,neutral,In spite of their absurdity the words affected Philip curiously.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_29-56_0050.wav,5.841043083900227
EmoV-DB,neutral_197-364_0358,jenie,neutral,"They continued valiantly to lie, but the truth continued to outrun them.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0358.wav,5.683945578231293
EmoV-DB,neutral_197-364_0251,jenie,neutral,I may manage to freight a cargo back as well.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0251.wav,4.644263038548753
EmoV-DB,neutral_29-56_0035,jenie,neutral,"He stopped, and Philip nodded at the horrified question in his eyes.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_29-56_0035.wav,5.789750566893424
EmoV-DB,neutral_29-56_0049,jenie,neutral,Gregson was asleep when he re-entered the cabin.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_29-56_0049.wav,4.39827664399093
EmoV-DB,neutral_197-364_0343,jenie,neutral,"You mean for this State, General, Alberta.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0343.wav,3.058956916099773
EmoV-DB,neutral_29-56_0046,jenie,neutral,"The girl faced him, her eyes shining with sudden fear.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_29-56_0046.wav,5.12063492063492
EmoV-DB,neutral_57-84_0067,jenie,neutral,"Surely I will excuse you, she cried.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_57-84_0067.wav,4.7542857142857144
EmoV-DB,neutral_365-392_0382,jenie,neutral,Daylight found himself charmed and made curious by the little man.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_365-392_0382.wav,5.089342403628118
EmoV-DB,neutral_1-28_0007,jenie,neutral,And you always want to see it in the superlative degree.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_1-28_0007.wav,4.793197278911563
EmoV-DB,neutral_141-168_0146,jenie,neutral,"Of course, that is uninteresting, she continued.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_141-168_0146.wav,5.271065759637188
EmoV-DB,neutral_197-364_0332,jenie,neutral,"Unconsciously, our yells and exclamations yielded to this rhythm.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0332.wav,5.600226757369613
EmoV-DB,neutral_1-28_0019,jenie,neutral,"I followed the line of the proposed railroad, looking for chances.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_1-28_0019.wav,5.784943310657598
EmoV-DB,neutral_197-364_0254,jenie,neutral,"Straight out they swam, their heads growing smaller and smaller.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0254.wav,4.574875283446712
EmoV-DB,neutral_365-392_0385,jenie,neutral,That's what Carnegie did.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_365-392_0385.wav,2.2822675736961453
EmoV-DB,neutral_421-448_0431,jenie,neutral,Wada and Nakata were in a bit of a funk.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_421-448_0431.wav,4.243038548752835
EmoV-DB,neutral_57-84_0080,jenie,neutral,What if Jeanne failed him.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_57-84_0080.wav,3.5317913832199546
EmoV-DB,neutral_57-84_0060,jenie,neutral,"Anyway, no one saw her like that.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_57-84_0060.wav,3.8713832199546494
EmoV-DB,neutral_421-448_0436,jenie,neutral,But Martin smiled a superior smile.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_421-448_0436.wav,4.547165532879818
EmoV-DB,neutral_169-196_0171,jenie,neutral,"And when you come back in a few days, bring Eileen.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_169-196_0171.wav,5.060226757369613
EmoV-DB,neutral_141-168_0158,jenie,neutral,Does that look good.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_141-168_0158.wav,3.0220861678004534
EmoV-DB,neutral_197-364_0329,jenie,neutral,"Ah, indeed.",/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0329.wav,2.8419501133786853
EmoV-DB,neutral_197-364_0304,jenie,neutral,I graduated last of my class.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0304.wav,3.951065759637188
EmoV-DB,neutral_197-364_0213,jenie,neutral,Between him and the beach was the cane-grass fence of the compound.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_197-364_0213.wav,5.704716553287983
EmoV-DB,neutral_169-196_0186,jenie,neutral,Like a flash he launched himself into the feathered mass of the owl.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_169-196_0186.wav,6.328344671201814
EmoV-DB,neutral_29-56_0038,jenie,neutral,We'll have to watch our chances.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_29-56_0038.wav,3.837641723356009
EmoV-DB,neutral_1-28_0025,jenie,neutral,I was about to do this when cooler judgment prevailed.,/data2/sungjaecho/data_tts/EmoV-DB-original/EmoV-DB_sorted/jenie/neutral/neutral_1-28_0025.wav,4.619818594104308
